,Dataset Link,File Title,File Description,File Format,File Link
210,https://www.datosabiertos.gob.pe//dataset/registro-de-instaladores-habilitados-de-gas-natural-septiembre-2018-osinergmin,Instaladores de Gas Natural - Persona Natural - IG3 ,,pdf,https://www.datosabiertos.gob.pe/sites/default/files/PersonaNaturalIG-3_0.pdf
211,https://www.datosabiertos.gob.pe//dataset/registro-de-gas-natural-septiembre-2018-osinergmin,Registro de Gas Natural - Estaciones de Compresión de GNC - Agosto 2018,LISTADO DE REGISTROS HÁBILES DE ESTACIONES DE COMPRESIÓN DE GNC OTORGADOS...,xlb,https://www.datosabiertos.gob.pe/sites/default/files/6.-ESTACION-COMPRESION-GNC.xls
212,https://www.datosabiertos.gob.pe//dataset/registro-de-gas-natural-septiembre-2018-osinergmin,Registro de Gas Natural - Centros de Descompresión de GNC - Agosto 2018,,xlb,https://www.datosabiertos.gob.pe/sites/default/files/7.-CENTROS-DESCOMPRESION-GNC.xls
213,https://www.datosabiertos.gob.pe//dataset/registro-de-gas-natural-septiembre-2018-osinergmin,Registro de Gas Natural - Estaciones de Carga de GNC - Agosto 2018,LISTADO DE REGISTROS HÁBILES DE ESTACIONES DE CARGA DE GNC OTORGADOS POR EL...,xlb,https://www.datosabiertos.gob.pe/sites/default/files/8.-ESTACION-CARGA-GNC.xls
214,https://www.datosabiertos.gob.pe//dataset/registro-de-gas-natural-septiembre-2018-osinergmin,Registro de Gas Natural - Consumidores Directos de GNC - Agosto 2018,LISTADO DE REGISTROS HÁBILES DE CONSUMIDORES DIRECTOS DE GNC OTORGADOS POR...,xlb,https://www.datosabiertos.gob.pe/sites/default/files/9.-CD-GNC.xls
215,https://www.datosabiertos.gob.pe//dataset/registro-de-gas-natural-septiembre-2018-osinergmin,Registro de Gas Natural - Unidades de Trasvace de GNC - Agosto 2018,LISTADO DE REGISTROS HÁBILES DE UNIDADES DE TRASVASE DE GNC OTORGADOS POR EL...,xlb,https://www.datosabiertos.gob.pe/sites/default/files/10.-UNIDAD-TRASVASE-GNC.xls
216,https://www.datosabiertos.gob.pe//dataset/registro-de-gas-natural-septiembre-2018-osinergmin,Registro de Gas Natural - Medios de Transporte de GNC - Agosto 2018,LISTADO DE REGISTROS HÁBILES DE MEDIOS DE TRANSPORTE DE GNC OTORGADOS POR EL...,xlb,https://www.datosabiertos.gob.pe/sites/default/files/11.-TRANSPORTES-GNC.xls
217,https://www.datosabiertos.gob.pe//dataset/registro-de-gas-natural-septiembre-2018-osinergmin,Registro de Gas Natural - Unidad Movil de GNC - Agosto 2018,LISTADO DE REGISTROS HÁBILES DE UNIDAD MOVIL DE GNC OTORGADOS POR EL...,xlb,https://www.datosabiertos.gob.pe/sites/default/files/12.-UNIDAD-MOVIL-GNC.xls
218,https://www.datosabiertos.gob.pe//dataset/registro-de-gas-natural-septiembre-2018-osinergmin,Registro de Gas Natural - Estaciones de Servicio de Combustibles Líquidos con GNV - Agosto 2018,LISTADO DE REGISTROS HÁBILES DE ESTACIONES DE SERVICIO DE COMBUSTIBLES...,xlb,https://www.datosabiertos.gob.pe/sites/default/files/1.-EESS-GNV.xls
219,https://www.datosabiertos.gob.pe//dataset/registro-de-gas-natural-septiembre-2018-osinergmin,Registro de Gas Natural - Estaciones de Servicio con GLP y GNV - Agosto 2018, LISTADO DE REGISTROS HÁBILES DE ESTACIONES DE SERVICIO CON GLP Y GNV...,xlb,https://www.datosabiertos.gob.pe/sites/default/files/2.-EESS-GLP-GNV.xls
220,https://www.datosabiertos.gob.pe//dataset/registro-de-gas-natural-septiembre-2018-osinergmin,Registro de Gas Natural - Establecimientos de Venta al Público de GNV - Agosto 2018,LISTADO DE REGISTROS HÁBILES DE ESTABLECIMIENTOS DE VENTA AL PÚBLICO DE GNV...,xlb,https://www.datosabiertos.gob.pe/sites/default/files/3.-Estacion-GNV.xls
221,https://www.datosabiertos.gob.pe//dataset/registro-de-gas-natural-septiembre-2018-osinergmin,Registro de Gas Natural - Gasocentros de GLP con Establecimientos de Venta al Público de GNV - Agosto 2018,LISTADO DE REGISTROS HÁBILES DE GASOCENTROS DE GLP CON ESTABLECIMIENTOS DE...,xlb,https://www.datosabiertos.gob.pe/sites/default/files/4.-GLP-GNV_0.xls
222,https://www.datosabiertos.gob.pe//dataset/registro-de-gas-natural-septiembre-2018-osinergmin,Registro de Gas Natural - Consumidores Directos de GNV - Abril 2018,LISTADO DE REGISTROS HÁBILES DE CONSUMIDORES DIRECTOS DE GNV OTORGADOS POR...,xlb,https://www.datosabiertos.gob.pe/sites/default/files/5.-CD-GNV.xls
223,https://www.datosabiertos.gob.pe//dataset/registro-de-gas-natural-septiembre-2018-osinergmin,Registro de Gas Natural - Establecimientos destinados al Suministros de GNV - Agosto 2018,LISTADO DE REGISTROS HÁBILES DE ESTABLECIMIENTOS DESTINADOS AL SUMINISTRO DE...,xlb,https://www.datosabiertos.gob.pe/sites/default/files/6.-EDS-GNV-SIT.xls
224,https://www.datosabiertos.gob.pe//dataset/sistema-de-tanques-enterrados-ste-registro-personas-indice-de-riesgos-agosto-2017-osinergmin,Personas habilitadas para elaborar Informes de Indice de Riesgos de los Sistemas de Tanques Enterrados al 09 de agosto de 2017,,xlb,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/09/Registro_REIR.xls
225,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-agosto-2017-osinergmin,Registro de Hidrocarburos - Consumidores Directos con Instalaciones Fijas - Agosto 2017 ,,xlb,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/09/CDCLyOPDHconInstalacionesFijas.xls
226,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-agosto-2017-osinergmin,Registro de Hidrocarburos con Instalaciones Móviles - Agosto 2017 ,,xlb,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/09/CDCLyOPDHconInstalacionesM%C3%B3viles.xls
227,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-agosto-2017-osinergmin,Registro de Hidrocarburos - Comercializadores de Combustible de Aviación - Agosto 2017 ,,xlb,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/09/ComercializadoresdeCombustibledeAviaci%C3%B3n.xls
228,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-agosto-2017-osinergmin,Registro de Hidrocarburos - Comercializadores de Combustible de Embarcación - Agosto 2017 ,,xlb,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/09/ComercializadoresdeCombustibledeEmbarcaci%C3%B3n.xls
229,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-agosto-2017-osinergmin,Registro de Hidrocarburos - Distribuidores Mayoristas Combustibles Líquidos - Agosto 2017 ,,xlb,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/09/DistribuidoresMayoristasCombustiblesL%C3%ADquidos.xls
230,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-agosto-2017-osinergmin,Registro de Hidrocarburos - Distribuidores Mayoristas OPDH - Agosto 2017 ,,xlb,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/09/DistribuidoresMayoristasOPDH.xls
231,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-agosto-2017-osinergmin,Registro de Hidrocarburos - Plantas de Procesamiento de Hidrocarburos - Agosto 2017 ,,xlb,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/09/Plantas%20de%20Procesamiento%20de%20Hidrocarburos.xls
232,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-agosto-2017-osinergmin,Registro de Hidrocarburos - Plantas de Lubricantes - Agosto 2017,,xlb,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/09/Plantas%20de%20Lubricantes.xls
233,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-agosto-2017-osinergmin,Registro de Hidrocarburos - Medio de Transporte Acuático - Agosto 2017,,xlb,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/09/MediosdeTransporteAcu%C3%A1tico.xls
234,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-agosto-2017-osinergmin,Registro de Hidrocarburos - Estaciones de Servicios con GLP y GNV - Agosto 2017 ,,xlb,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/09/EESSconGLPyGNV.xls
235,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-agosto-2017-osinergmin,Registro de Hidrocarburos - Estaciones de Servicios con GNV - Agosto 2017 ,,xlb,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/09/EESSconGNV.xls
236,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-agosto-2017-osinergmin,Registro de Hidrocarburos - Estaciones de Servicios con Gasocentro de GLP - Agosto 2017 ,,xlb,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/09/EstacionesdeServicioconGasocentrodeGLP.xls
237,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-agosto-2017-osinergmin,Registro de Hidrocarburos - Gasocentros - Agosto 2017 ,,xlb,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/09/Gasocentros.xls
238,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-agosto-2017-osinergmin,Registro de Hidrocarburos - Grifos Flotantes - Agosto 2017 ,,xlb,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/09/GrifosFlotantes.xls
239,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-agosto-2017-osinergmin,Registro de Hidrocarburos - Grifos Rurales con Almacenamiento en Cilindros - Agosto 2017 ,,xlb,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/09/GrifosRuralesconalmacenamientoenCilindros.xls
240,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-agosto-2017-osinergmin,Registro de Hidrocarburos - Grifos y Estaciones de Servicios - Agosto 2017 ,,xlb,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/09/GrifosyEstacionesdeServicios.xls
241,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-agosto-2017-osinergmin,Registro de Hidrocarburos - Consumidor Directo de GLP - Agosto 2017 ,,xlb,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/09/ConsumidorDirectodeGLP.xls
242,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-agosto-2017-osinergmin,Registro de Hidrocarburos - Importadores de GLP - Agosto 2017 ,,xlb,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/09/ImportadordeGLP.xls
243,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-agosto-2017-osinergmin,Registro de Hidrocarburos - Locales de Venta de GLP - Agosto 2017 ,,zip,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/09/LocalesdeVentadeGLP.zip
244,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-agosto-2017-osinergmin,Registro de Hidrocarburos - Planta de Abastecimiento de GLP - Agosto 2017 ,,xlb,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/09/PlantadeAbastecimientoGLP.xls
245,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-agosto-2017-osinergmin,Registro de Hidrocarburos - Plantas Envasadora de GLP - Agosto 2017 ,,xlb,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/09/PlantaEnvasadoraGLP.xls
246,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-agosto-2017-osinergmin,Registro de Hidrocarburos - Redes de Distribución de GLP - Agosto 2017 ,,xlb,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/09/RedesdeDistribuci%C3%B3ndeGLP.xls
247,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-agosto-2017-osinergmin,Registro de Hidrocarburos - Distribuidores a Granel de GLP - Agosto 2017,,xlb,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/09/DistribuidoresaGraneldeGLP.xls
248,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-agosto-2017-osinergmin,Registro de Hidrocarburos - Distribuidores en Cilindros de GLP - Agosto 2017 ,,xlb,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/09/DistribuidoresenCilindrosdeGLP.xls
249,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-agosto-2017-osinergmin,Registro de Hidrocarburos - Distribuidores Minorista de Combustibles Líquidos y OPDH - Agosto 2017 ,,xlb,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/09/DistribuidoresMinoristasdeCombustiblesL%C3%ADquidosyOPDH.xls
250,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-agosto-2017-osinergmin,Registro de Hidrocarburos - Consumidores Menores - Agosto 2017 ,,xlb,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/09/ConsumidoresMenores.xls
251,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-agosto-2017-osinergmin,Registro de Hidrocarburos - Transporte de GLP a Granel  - Agosto 2017 ,,xlb,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/09/TransporteGLPaGranel.xls
252,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-agosto-2017-osinergmin,Registro de Hidrocarburos - Transporte de GLP en Cilindros  - Agosto 2017 ,,zip,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/09/TransporteGLPenCilindros.zip
253,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-agosto-2017-osinergmin,Registro de Hidrocarburos - Transporte Terrestre de Petróleo Crudo - Agosto 2017,,xlb,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/09/TransporteTerrestredePetr%C3%B3leoCrudo.xls
254,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-agosto-2017-osinergmin,Registro de Hidrocarburos - Transportistas de Combustibles Líquidos en Cilindros - Agosto 2017,,xlb,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/09/TransportistasdeCombustiblesL%C3%ADquidosenCilindros.xls
255,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-agosto-2017-osinergmin,Registro de Hidrocarburos - Transportistas de Combustibles Líquidos y OPDH - Agosto 2017,,zip,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/09/TransportistasdeCombustiblesL%C3%ADquidosyOPDH.zip
256,https://www.datosabiertos.gob.pe//dataset/registro-de-gas-natural-junio-2017-osinergmin,Registro de Gas Natural - Estaciones de Compresión de GNC - Junio 2017 ,,xlb,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/08/6.-ESTACION-COMPRESION-GNC.xls
257,https://www.datosabiertos.gob.pe//dataset/registro-de-gas-natural-junio-2017-osinergmin,Registro de Gas Natural - Centros de Descompresión de GNC - Junio 2017,,xlb,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/08/7.-CENTROS-DESCOMPRESION-GNC.xls
258,https://www.datosabiertos.gob.pe//dataset/registro-de-gas-natural-junio-2017-osinergmin,Registro de Gas Natural - Estaciones de Carga de GNC - Junio 2017 ,,xlb,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/08/8.-ESTACION-CARGA-GNC.xls
259,https://www.datosabiertos.gob.pe//dataset/registro-de-gas-natural-junio-2017-osinergmin,Registro de Gas Natural - Consumidores Directos de GNC - Junio 2017 ,,xlb,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/08/9.-CD-GNC.xls
260,https://www.datosabiertos.gob.pe//dataset/registro-de-gas-natural-junio-2017-osinergmin,Registro de Gas Natural - Unidades de Trasvace de GNC - Junio 2017 ,,xlb,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/08/10.-UNIDAD-TRASVASE-GNC.xls
261,https://www.datosabiertos.gob.pe//dataset/registro-de-gas-natural-junio-2017-osinergmin,Registro de Gas Natural - Medios de Transporte de GNC - Junio 2017 ,,xlb,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/08/11.-TRANSPORTES-GNC.xls
262,https://www.datosabiertos.gob.pe//dataset/registro-de-gas-natural-junio-2017-osinergmin,Registro de Gas Natural - Medios de Transporte de GNC - Junio 2017 ,,data,/dataset/registro-de-gas-natural-agosto-2017-osinergmin/resource/fd6f4ac2-62ff-40b6-be54-7de743ae2ae4
263,https://www.datosabiertos.gob.pe//dataset/registro-de-gas-natural-junio-2017-osinergmin,Registro de Gas Natural - Unidad Movil de GNC - Junio 2017 ,,xlb,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/08/12.-UNIDAD-MOVIL-GNC.xls
264,https://www.datosabiertos.gob.pe//dataset/registro-de-gas-natural-junio-2017-osinergmin,Registro de Gas Natural - Estaciones de Servicio de Combustibles Líquidos con GNV - Junio 2017 ,,xlb,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/08/1.-EESS-GNV.xls
265,https://www.datosabiertos.gob.pe//dataset/registro-de-gas-natural-junio-2017-osinergmin,Registro de Gas Natural - Estaciones de Servicio con GLP y GNV - Junio 2017 ,,xlb,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/08/2.-EESS-GLP-GNV.xls
266,https://www.datosabiertos.gob.pe//dataset/registro-de-gas-natural-junio-2017-osinergmin,Registro de Gas Natural - Establecimientos de Venta al Público de GNV - Junio 2017 ,,xlb,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/08/3.-Estacion-GNV.xls
267,https://www.datosabiertos.gob.pe//dataset/registro-de-gas-natural-junio-2017-osinergmin,Registro de Gas Natural - Gasocentros de GLP con Establecimientos de Venta al Público de GNV - Junio 2017 ,,xlb,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/08/4.-GLP-GNV.xls
268,https://www.datosabiertos.gob.pe//dataset/registro-de-gas-natural-junio-2017-osinergmin,Registro de Gas Natural - Consumidores Directos de GNV - Junio 2017 ,,xlb,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/08/5.-CD-GNV.xls
269,https://www.datosabiertos.gob.pe//dataset/registro-de-gas-natural-junio-2017-osinergmin,Registro de Gas Natural - Establecimientos destinados al Suministros de GNV - Junio 2017 ,,xlb,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/08/6.-EDS-GNV-SIT.xls
270,https://www.datosabiertos.gob.pe//dataset/registro-de-instaladores-habilitados-de-gas-natural-agosto-2017-osinergmin,Instaladores de Gas Natural - Persona Juridica ,,pdf,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/08/PersonaJuridica.pdf
271,https://www.datosabiertos.gob.pe//dataset/registro-de-instaladores-habilitados-de-gas-natural-agosto-2017-osinergmin,Instaladores de Gas Natural - Persona Natural - IG1 ,,pdf,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/08/PersonaNaturalIG-1.pdf
272,https://www.datosabiertos.gob.pe//dataset/registro-de-instaladores-habilitados-de-gas-natural-agosto-2017-osinergmin,Instaladores de Gas Natural - Persona Natural - IG2 ,,pdf,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/08/PersonaNaturalIG-2.pdf
273,https://www.datosabiertos.gob.pe//dataset/registro-de-instaladores-habilitados-de-gas-natural-agosto-2017-osinergmin,Instaladores de Gas Natural - Persona Natural - IG3 ,,pdf,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/08/PersonaNaturalIG-3.pdf
274,https://www.datosabiertos.gob.pe//dataset/inscripci%C3%B3n-de-empresas-cubicadoras-marzo-2017-osinergmin,Inscripción de Empresas Cubicadoras - Marzo 2017- OSINERGMIN,,xlb,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/05/STE-Registro-Empresas-Cubicadoras.xls
275,https://www.datosabiertos.gob.pe//dataset/pliegos-tarifarios-aplicables-al-cliente-final-por-departamento-osinergmin,Pliegos Tarifarios aplicables al Cliente Final - OSINERGMIN,,,http://www.osinergmin.gob.pe/seccion/institucional/regulacion-tarifaria/pliegos-tarifarios/electricidad/pliegos-tarifiarios-cliente-final
276,https://www.datosabiertos.gob.pe//dataset/precios-de-referencia-de-combustibles-derivados-del-petr%C3%B3leo-osinergmin,Precios de Referencia de Combustibles,,,http://www.osinergmin.gob.pe/seccion/institucional/Paginas/VisorPreciosReferencia.aspx?Codigo=2017
277,https://www.datosabiertos.gob.pe//dataset/registro-de-gas-natural-marzo-2017-osinergmin,Registro de Gas Natural - Estaciones de Compresión de GNC - Marzo 2017,,xlb,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/05/6.-ESTACION-COMPRESION-GNC.xls
278,https://www.datosabiertos.gob.pe//dataset/registro-de-gas-natural-marzo-2017-osinergmin,Registro de Gas Natural - Centros de Descompresión de GNC - Marzo 2017,,xlb,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/05/7.-CENTROS-DESCOMPRESION-GNC.xls
279,https://www.datosabiertos.gob.pe//dataset/registro-de-gas-natural-marzo-2017-osinergmin,Registro de Gas Natural - Estaciones de Carga de GNC - Marzo 2017,,xlb,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/05/8.-ESTACION-CARGA-GNC.xls
280,https://www.datosabiertos.gob.pe//dataset/registro-de-gas-natural-marzo-2017-osinergmin,Registro de Gas Natural - Consumidores Directos de GNC - Abril 2017,,xlb,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/05/9.-CD-GNC.xls
281,https://www.datosabiertos.gob.pe//dataset/registro-de-gas-natural-marzo-2017-osinergmin,Registro de Gas Natural - Unidades de Trasvace de GNC - Marzo 2017,,xlb,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/05/10.-UNIDAD-TRASVASE-GNC.xls
282,https://www.datosabiertos.gob.pe//dataset/registro-de-gas-natural-marzo-2017-osinergmin,Registro de Gas Natural - Medios de Transporte de GNC - Marzo 2017,,xlb,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/05/11.-TRANSPORTES-GNC.xls
283,https://www.datosabiertos.gob.pe//dataset/registro-de-gas-natural-marzo-2017-osinergmin,Registro de Gas Natural - Unidad Movil de GNC - Marzo 2017,,xlb,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/05/12.-UNIDAD-MOVIL-GNC.xls
284,https://www.datosabiertos.gob.pe//dataset/registro-de-gas-natural-marzo-2017-osinergmin,Registro de Gas Natural - Estaciones de Servicio de Combustibles Líquidos con GNV - Marzo 2017,,xlb,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/05/1.-EESS-GNV.xls
285,https://www.datosabiertos.gob.pe//dataset/registro-de-gas-natural-marzo-2017-osinergmin,Registro de Gas Natural - Estaciones de Servicio con GLP y GNV - Marzo 2017,,xlb,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/05/2.-EESS-GLP-GNV.xls
286,https://www.datosabiertos.gob.pe//dataset/registro-de-gas-natural-marzo-2017-osinergmin,Registro de Gas Natural - Establecimientos de Venta al Público de GNV - Marzo 2017,,xlb,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/05/3.-Estacion-GNV.xls
287,https://www.datosabiertos.gob.pe//dataset/registro-de-gas-natural-marzo-2017-osinergmin,Registro de Gas Natural - Gasocentros de GLP con Establecimientos de Venta al Público de GNV - Marzo 2017,,xlb,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/05/4.-GLP-GNV.xls
288,https://www.datosabiertos.gob.pe//dataset/registro-de-gas-natural-marzo-2017-osinergmin,Registro de Gas Natural - Consumidores Directos de GNV - Marzo 2017,,xlb,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/05/5.-CD-GNV.xls
289,https://www.datosabiertos.gob.pe//dataset/registro-de-gas-natural-marzo-2017-osinergmin,Registro de Gas Natural - Establecimientos destinados al Suministros de GNV - Marzo 2017,,xlb,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/05/6.-EDS-GNV-SIT.xls
290,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-mayo-2017-osinergmin,Registro de Hidrocarburos - Consumidores Directos con Instalaciones Fijas - Mayo 2017,,xlb,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/05/CDCLyOPDHconInstalacionesFijas.xls
291,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-mayo-2017-osinergmin,Registro de Hidrocarburos con Instalaciones Móviles - Mayo 2017,,xlb,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/05/CDCLyOPDHconInstalacionesM%C3%B3viles.xls
292,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-mayo-2017-osinergmin,Registro de Hidrocarburos - Comercializadores de Combustible de Aviación - Mayo 2017,,xlb,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/05/ComercializadoresdeCombustibledeAviaci%C3%B3n.xls
293,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-mayo-2017-osinergmin,Registro de Hidrocarburos - Comercializadores de Combustible de Embarcación - Mayo 2017,,xlb,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/05/ComercializadoresdeCombustibledeEmbarcaci%C3%B3n.xls
294,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-mayo-2017-osinergmin,Registro de Hidrocarburos - Distribuidores Mayoristas Combustibles Liquidos - Mayo 2017,,xlb,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/05/DistribuidoresMayoristasCombustiblesL%C3%ADquidos.xls
295,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-mayo-2017-osinergmin,Registro de Hidrocarburos - Distribuidores Mayoristas OPDH - Mayo 2017,,xlb,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/05/DistribuidoresMayoristasOPDH.xls
296,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-mayo-2017-osinergmin,Registro de Hidrocarburos - Plantas de Procesamiento de Hidrocarburos - Enero 2017,,xlb,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/05/Plantas%20de%20Procesamiento%20de%20Hidrocarburos.xls
297,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-mayo-2017-osinergmin,Registro de Hidrocarburos - Plantas de Lubricantes - Setiembre 2015,,xlb,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/05/Plantas%20de%20Lubricantes.xls
298,https://www.datosabiertos.gob.pe//dataset/registro-de-hidrocarburos-l%C3%ADquidos-mayo-2017-osinergmin,Registro de Hidrocarburos - Plantas de Abastecimiento de Combustibles Líquidos - Marzo 2017,,xlb,https://www.datosabiertos.gob.pe/sites/default/files/recursos/2017/05/Plantas%20de%20Abastecimiento%20de%20Combustibles%20Liquidos.xls
